0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
14,13-1525-19-GFSS-R,NCR,MALABON ANTI-DRUG ABUSE CENTER,"2/F DISTRICT HEALTH OFFICE, PBM COMPD., DAGAT DAGATAN AVE., LONGOS, MALABON CITY ",MALABON CITY ,09209104844 / 8361-43-19 / 8636-9561 / 09177945858 ,"SUTIANGSO, REMEDIOS A. ",drameds@yahoo.com ,rfbautista68@yahoo.com ,4851013,17/02/2020,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2055,HS
14,13-1259-20-PIBS-R,NCR,MANILA DOCTORS HOSPITAL,"#667 UNITED NATIONS AVENUE, ERMITA, MANILA ",MANILA CITY,9273529847,"LIM, MARIA CECILIA FERNANDEZ",ceslim@yahoo.com,manila_doctors_laboratory@yahoo.com,4923540,,1,1,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2056,E
14,13-1132-20-GIBS-R,NCR,MANILA HEALTH DEPARTMENT - PUBLIC HEALTH LABORATORY,"LANUZA HEALTH CENTER, 1533 ALVAREZ ST., SANTA CRUZ, MANILA",MANILA CITY,9175771197,"SANTOS, MARIA LOURDES PINEDA",manilalab_phl@yahoo.com,manilalab_phl@yahoo.com,4922419,21/02/2020,0,4,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2057,HS
14,13-0649-20-GIBS-R,NCR,MANILA NAVAL HOSPITAL,"NAVAL STATION JOSE FRANCISCO FORMERLY BONIFACIO NAVAL STATION, FORT BONIFACIO, TAGUIG CITY ",TAGUIG CITY,9772440486,"SEVILLA, WILFREDO PLAVINO FELICIA",mnh_clinlab@yahoo.com,mnh_clinlab@yahoo.com,4923362,43907,0,3,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2058,HS
14,13-1514-20-PIBS-R,NCR,"MARIKINA DOCTORS HOSPITAL AND MEDICAL CENTER, INC.","#10 EVANGELISTA STREET, BARANGAY SANTOLAN, PASIG CITY ",PASIG CITY,09454855300 / 5353837,"RAUL C. GONZALES, MD",rcgpathology@yahoo.com.ph,mdhmclab@gmail.com,4890655,17/02/2020,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2059,HS
14,13-1624-20-PIBS-R,NCR,"MARIKINA MULTISPECIALTY HEALTHCARE SERVICES, INC.","JOCEVIL CENTER BLDG. 2/F UNIT G&H, 865 JP RIZAL STREET, CONCEPCION 1, MARIKINA CITY ",MARIKINA CITY,09175059257 / 87216130,"MARIA LOURDES A. TILBE, MD",,mmhsi2017@gmail.com,4916232,05/08/2020,2,2,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2060,HS
14,13-0137-20-PIBS-R,NCR,"MARITIME CLINIC FOR INTERNATIONAL SEAFARERS, INC.","7TH FLOOR, INTRAMUROS CORPORATE PLAZA BLDG., RECOLETOS ST., INTRAMUROS, MANILA ",MANILA CITY,53046700 Loc. 301 / 09178002277,"BONIFACIO, ANDRES SERIL ",asbon227@yahoo.com ,maritimeclinic.ph@gmail.com / cris.chua@maritimeclinic.net,4878391,43881,2,1,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2061,HS
14,13-0135-20-PIBS-R,NCR,"MARITIME MEDICAL AND LABORATORY CLINIC, INC.","3RD FLOOR PARAGON TOWER HOTEL, 531 A. FLORES ST., ERMITA, MANILA ",MANILA CITY,09282864560 / 8526381216,"DEXTER A. LEDESMA, MD",,admin@mmlc.com.ph,4883580,43748,2,1,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2062,HS
14,13-0104-19-PIBS-R,NCR,MAYON CLINICAL LABORATORY & MEDICAL SERVICES,"857 LOT 3 MAYON ST., BRGY. NS AMORANTO, QUEZON CITY ",QUEZON CITY ,09062033079 / 8-7083520,"MUNAR, VENERACION P. ",mayonlab18@gmail.com ,mayonlab18@gmail.com ,4864544,43817,2,2,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2063,HS
14,13-1720-19-PIBS-I,NCR,MAYON CLINICAL LABORATORY & MEDICAL SERVICES,"UNIT 105 M PLACE @ SOUTH TRIANGLE, #116 PANAY AVE., QUEZON CITY",QUEZON CITY ,09062033079 / 8-2836959 ,"BARZA, MARILYN CABRAL ",mayonlab18@gmail.com ,mayonlab18@gmail.com ,4864545,17/05/2021,1,3,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2064,HS
14,13-0874-19-PFSS-R,NCR,"MC LAB HEALTH CARE SOLUTIONS, INC.","UPPER GROUND FLOOR WORLWIDE CORPORATE CENTER, HIGHWAY HILLS, SHAW BLVD., MANDALUYONG CITY ",MANDALUYONG CITY ,09175778012 / 84510039 ,"MUNAR, VENERACION P. ",mclab2017@gmail.com ,mclab2017@gmail.com ,4869069,11/01/2021,0,1,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2065,E
14,13-1700-19-PIBS-I,NCR,MCU-FDT MEDICAL FOUNDATION HOSPITAL,"SAMSON ROAD, EDSA, BRGY. 84, CALOOCAN CITY",CALOOCAN CITY ,09158858408 / 363-3084 ,"TANCHOCO, ESTELA MARIE C. ",lab_mcuhospital@yahoo.com,lab_mcuhospital@yahoo.com,4842625,11/01/2021,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2066,HS
14,13-1052-20-PIBS-R,NCR,MD PLUS CLINIC AND DIAGNOSTIC CENTER- ALABANG,"2F WESTGATE HUB COMMERCE AVE., COR. FILINVEST AVE., FILINVEST CORPORATE CITY, ALABANG",MUNTINLUPA CITY,09171438231 / 8231111,"EXALTACION A. CARINGAL, MD, FPSP",,laboratoryalabang.mdplusclinics@gmail.com,4911464,16/12/2019,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2067,HS
14,13-0657-18-PIBS-R,NCR,MD TECH MEDICAL & DIAGNOSTIC CLINIC,"142B HOWMART ROAD, BRGY. BAESA, QUEZON CITY ",QUEZON CITY,9155085241,"FRANCISCO, RICARDO ALMODOVAR",mdtech.diagnostic@yahoo.com,rollon.anamarie@yahoo.com.ph,4918955,43866,3,0,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2068,HS
14,13-0443-19-PIBS-R,NCR,MED 101 DIAGNOSTIC CENTER,"#74 VILLONGCO ST. MANGGAHAN, BRGY. COMMONWEALTH, QUEZON CITY, METRO MANILA ",QUEZON CITY,9175790321,"KATAPANG, MELVIN JUDE GATUSLAO",meljudemd@yahoo.com,med101@ymail.com,4918841,43868,0,4,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2069,HS
14,13-1134-20-PIBS-R,NCR,MED ASIA INDUSTRIAL CLINIC AND DIAGNOSTIC CENTER INC.,"606 QUIRINO AVE., TAMBO, PARAÑAQUE CITY",PARAÑAQUE CITY,9171888192,"ANDRADE, JEANNIE ILETO",jeanilefo@gmail.com,medasiaclinic@gmail.com,4918448,,1,0,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2070,E
14,13-0445-19-PIBS-R,NCR,"MED HELP CLINIC & DIAGNOSTICS, INC.","UNIT S2 ARMAL CENTER BLDG., CARUNCHO AVENUE, MALINAO, PASIG CITY",PASIG CITY,09278319065 / 9036114 / 09258541347 ,"SAGUIL, HORACIO ALINSUNURIN ",medhelpcd@yahoo.com.ph,medhelpcd@yahoo.com.ph ,4837815,43882,0,4,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2071,HS
14,13-0652-20-PIBS-R,NCR,MED V MEDICAL CLINIC,"ROOM 220 P&S BUILDING, 717 AURORA BOULEVARD, BRGY. MARIANA, QUEZON CITY",QUEZON CITY,9175491120,"TOLENTINO, JANETTE SANCHEZ",medvclinic@yahoo.com.ph,medvclinic@yahoo.com.ph,4920520,43817,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2072,HS
14,13-0650-20-PIBS-R,NCR,"MEDHEALTH DIAGNOSTIC SERVICES, INC.","UPPER GROUND FLOOR VICTORIA ONE BLDG., 1670 SOUTH TRIANGLE, QUEZON AVENUE, QUEZON CITY ",QUEZON CITY,9434327505,"CAJA, JOCELYN MYRA REYES",may_caj@yahoo.com,medhealth_lab@yahoo.com,4918397,43867,3,1,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2073,HS
14,13-0651-20-PIBS-R,NCR,"MEDICAL CENTER MANILA, INC.","850 UNITED NATIONS AVENUE, BARANGAY 670, ERMITA, MANILA ",MANILA CITY,09064557611 / 5238131,"ANDREW D. DIMACALI, MD",,manilamedlab@gmail.com,4893564,43658,3,4,7,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,2074,A
14,13-1159-20-PIBS-R,NCR,"MEDICAL CENTER PARAÑAQUE, INC.","DR. A. SANTOS AVE., SUCAT ROAD, PARAÑAQUE CITY ",PARAÑAQUE CITY,09265200799/ 8826-1013,"BITUN, HUMPHREY CULASING",,mcp_lab@yahoo.com,4896926,14/08/2020,1,1,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2075,E
14,13-0703-20-PIBS-R,NCR,"MEDICAL DENTAL TESTS CENTER, INC. (MEDTEST)","4TH FLOOR DALLCON II BLDG., 164 AURORA BLVD., SAN JUAN CITY ",SAN JUAN CITY,(7) 744-2639/41,"MONTEFALCON, PRISCILLA GERVACIO",medtestmedical@yahoo.com,mtmed164aurora@yahoo.com,4900225,08/10/2020,3,1,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2076,HS
14,13-0845-20-PIBS-R,NCR,"MEDICAL EXECUTIVE CHECK-UP CENTER, INC (MEDEX LABORATORIES)","270 N. DOMINGO STREET, BRGY. PASADEÑA, SAN JUAN CITY",SAN JUAN CITY,09175284241/ 8712-1274,"YAÑEZ, SOCORRO CRUZ",sokiyanezmd@gmail.com,medexlab@gmail.com,4898822,06/02/2020,4,0,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2077,HS
14,13-0704-20-PFSS-R,NCR,"MEDICAL TRENDS, INC.","NO. 8441 UNITS 2A-D LMN BLDG., DR. A. SANTOS AVE., SUCAT, PARANAQUE CITY ",PARAÑAQUE CITY,09228104478/ 88209596/ 77943362,"LIM, FREDERICK G.",medicaltrends_inc@yahoo.com,medicaltrends_inc@yahoo.com.ph,4895934,06/02/2021,0,0,0,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2078,E
14,13-0677-19-PFSS-R,NCR,MEDICARD PHILIPPINES INC. (FESTIVAL ALABANG),"3RD LEVEL WELLNESS LANE, FESTIVAL MALL, FILINVEST CORPORATE CITY, ALABANG, MUNTINLUPA ",MUNTINLUPA CITY ,09175284449 / 807-9219 Loc. 7015 ,"LOPEZ, ARTURO JR. CARAANG ",mpialabang@yahoo.com.ph ,mpialabang@yahoo.com.ph ,4851761,05/03/2020,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2079,HS
14,13-0106-19-PIBS-R,NCR,"MEDICARD PHILIPPINES, INC.","# 51 PASEO DE ROXAS COR. SEN. GIL PUYAT AVE., MAKATI CITY ",MAKATI CITY ,09989632538 / 88230379 ,"LOPEZ, ARTURO JR. CARAANG ",Lnach@medicardphils.com,Lnach@medicardphils.com,4847565,18/10/2019,0,3,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2080,HS
14,13-0680-19-PFSS-R,NCR,"MEDICARD PHILIPPINES, INC.","UNIT E,F,G, TWO CYBERPOD CENTRIS, ETON CENTRIS COR QUEZON AVENUE, QUEZON CITY ",QUEZON CITY ,09182809041 / 9205164 / 09209227612,"LOPEZ, ARTURO JR. CARAANG ",artlopez97@yahoo.com,alim_rmt@yahoo.com,4856867,29/01/2020,0,2,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2081,E
14,13-0107-19-PFSS-R,NCR,"MEDICARD PHILS., INC.","GRD. FLOOR KINGSCOURT BLDG. II, 2129 CHINO ROCES AVE., COR. DELA ROSA ST., MAKATI CITY ",MAKATI CITY ,9151865734 / 5118364-66,"LOPEZ, ARTURO JR. CARAANG ",artlopez97@yahoo.com,kingscourtlab.mpi@yahoo.com / mjabrica@medicardphils.com,4835131,43885,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2082,HS
14,13-1565-18-PIBS-I,NCR,"MEDICHECK DIAGNOSTIC LABORATORY, INC.","2329 P. BURGOS ST., BRGY. 116, PASAY CITY ",PASAY CITY,09055694013/ 833-9753,"BONGAS, KAREN ORTIZ",medichecklaboratory@gmail.com,medicheck2002@yahoo.com,4897546,06/02/2020,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2083,HS
14,13-1135-20-PFSS-R,NCR,"MEDISENSE LABORATORY CENTER, INC-MANILA","3RD-5TH FLOOR, BDO KALAW AVENUE  BUILDING, KALAW CORNER CHURUCCA STREET, ERMITA",MANILA CITY,9186835035,"QUIAOIT, SUSANA PINILI",mslkalaw.lab@gmail.com,mslkalaw.lab@gmail.com,4994145,06/02/2020,0,4,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2084,HS
14,13-1160-20-PIBS-R,NCR,MEDLINE DIAGNOSTIC CENTER INC.,"UNIT 10&11 2ND FLR. CYT BLDG., 180 PASO DE BLAS, VALENZUELA CITY ",VALENZUELA CITY ,09326861771/ 7-903-2742,"FRONTERAS, JOSE EDUARDO M.",egaymd97@yahoo.com,medline08@yahoo.com,4903269,12/03/2021,1,0,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2085,E
14,13-0138-20-PIBS-R,NCR,"MEDOCARE HEALTH SYSTEMS, INC.","30 E.U. STATE TOWER, QUEZON AVE., BRGY. DOÑA JOSEFA, QUEZON CITY, METRO MANILA ",QUEZON CITY,09053432688/ 862809028,"HERNAEZ, GODWIN NAIG",godwin_hernaez@yahhoo.com,medocaredtl23@yahoo.com,4912425,30/07/2020,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2086,HS
14,13-1137-20-PIBS-R,NCR,MEDOPTIONS MULTI-SPECIALTY CLINIC & DIAGNOSTIC CENTER INC.,"157 P. DIEGO CERA AVENUE, BRGY. DANIEL FAJARDO, LAS PIÑAS CITY ",LAS PIÑAS CITY,9178085697,"ANDRADE, JEANNIE ILETO",jeanilefo@gmail.com,medoptions2002@yahoo.com,4918447,24/01/2020,1,0,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2087,E
14,13-0518-18-PIBS-R,NCR,MEDWAY HEALTHCARE INC,"1636 F. AGONCILLO STREET BARANGAY 694, MANILA CITY, METRO MANILA",MANILA CITY,09175274353/ 8536-2042,"ONTOG,MARLENE S.",,info@medway.com.ph,4948293,43888,0,0,0,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2088,E
14,13-XXXX-20-PIBS-R,NCR,MEDX DIAGNOSTIC & DRUG TESTING CENTER,"6E 2ND AVE. BAGONG LIPUNAN NG CRAME, QUEZON CITY",QUEZON CITY,9174522433,"LLANERA, FREDERICK REYES",medxclinic2019@gmail.com,medxclinic2019@gmail.com,4919062,23/01/2020,0,3,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2089,HS
14,13-0653-20-PIBS-R,NCR,MEGASON DIAGNOSTIC CLINIC,"GROUND FLOOR, THE BANYAN PLACE BLDG., 366 JP RIZAL STREET, BRGY. TEJEROS, MAKATI CITY ",MAKATI CITY ,09171344899 / 88974150 / 09178796543 ,"NOVEROS, NEIL U. ",neilun@yahoo.com ,megasontejeroslab@gmail.com,4883475,44021,1,0,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2090,E
14,13-XXXX-19-PIBS-R,NCR,MERALCO CORPORATE WELLNESS CENTER,"MERALCO COMPOUND, ORTIGAS AVE., UGONG, PASIG CITY ",PASIG CITY,09171656055/ 02-6328267,"ROMAN, GONZALO JR. BEA",,cwc.med.lab@meralco.com.ph,4913291,08/11/2019,0,3,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2091,HS
14,13-0447-19-PIBS-R,NCR,MERITA DIAGNOSTIC CLINIC INC.,"920 PRES. QUIRINO CORNER SAN ANTONIO ST., MALATE, MANILA ",MANILA CITY,09178576942 / 53101022 / 53100825 / 09214420106,"SANTOS, NOEL CORPUZ ",nsantosmd@yahoo.com,meritadiagnosticclinic@yahoo.com ,4867927,43993,3,2,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2092,HS
14,13-1262-20-PIBS-R,NCR,METROHEALTH FAMILY CLINIC,"UNIT 1 A&B HARRISON RESIDENCES, 1971 F.B. HARRISON ST., PASAY CITY ",PASAY CITY,9159875878,"SAGUIL, HORACIO JR ALINSUNURIN",jrsaguil@yahoo.com,metrohealthfamilylab@gmail.com,4919109,,0,4,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2093,HS
14,13-0050-18-PIBS-R,NCR,MICAH MEDICAL CLINIC AND DIAGNOSTIC LABORATORY,"1923 SAN MARCELINO ST. BRGY 691 ZONE 75, MALATE, MANILA ",MANILA CITY,9209538561/ 536-5289,"BENITEZ, ROSALINDA COSMAS",MICAHMEDICALAB@gmail.com,MICAHMEDICALLAB@gmail.com,4898884,,2,4,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,2094,A
14,13-XXXX-20-PIBS-R,NCR,"MJK MEDICAL & DIAGNOSTIC CLINIC, INC.","2/F METROBANK BUILDING, MABINI CORNER A. FLORES ST., ERMITA, MANILA",MANILA CITY,9564489132,"PAGDUNZULAN, FRANK GERALD C.",bj_tsutsugamushi@yahoo.com,mjkmedclinic18@gmail.com,4938336,10/01/2020,2,2,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2095,HS
14,13-0140-20-PIBS-R,NCR,MMC MEDICAL AND DIAGNOSTIC CENTER INC,"4TH FLOOR GHR BLDG., 713 REMEDIOS, MALATE, MANILA ",MANILA CITY,09060588804/ 247-1822,"CABUDOY, RONALD DE CADIZ",mmcmedclinic@gmail.com,mmcmedclinic@gmail.com,4883575,43811,4,4,8,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,2096,A
14,13-1138-20-PIBS-R,NCR,MONTE ZION DIAGNOSTIC & MEDICAL CENTER CORP.,"G/F ICC-MTC BLDG., 699 TANDANG SORA AVE., MATANDANG BALARA, QUEZON CITY ",QUEZON CITY,9228482043,"VALDEZ, ANN LIZBETH BANGALAN",,monteziondiagnostic@gmail.com,4918697,25/06/2020,1,0,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2097,E
14,13-1108-19-PIBS-R,NCR,"MULTI-LIFECARE FOUNDATION, INC.","RAMTECH BLDG., MARATHON COR. SCT. SANTIAGO STS., BRGY. OBRERO, DILIMAN, QUEZON CITY ",QUEZON CITY,9270536148,"KATAPANG, MELVIN JUDE GATUSLAO",lifecarelab01@yahoo.com,lifecarelab01@yahoo.com,4918803,13/12/2019,3,5,8,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,2098,A
14,13-0654-20-GIBS-R,NCR,MUNTINLUPA DRUG TESTING LABORATORY ,"G/F OSPITAL NG MUNTINLUPA, CIVIC DRIVE, CORPORATE CITY, FILINVEST, ALABANG, MUNTINLUPA ",MUNTINLUPA CITY,(8) 831-22-15,"DIZON, FLORENCIO CONCENGCO",muntinlupadtl@gmail.com,muntinlupadtl@gmail.com,4886226,43861,0,0,0,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2099,E
14,13-0520-20-PIBS-R,NCR,MURPHY DIAGNOSTIC AND MULTI-SPECIALTY CENTER,"ELI BLDG., 10-B BLK. 15, #42 5TH AVE., BRGY. SOCORRO, CUBAO, QUEZON CITY ",QUEZON CITY,0917-801-9506/ 8-912-7193,"MESINA, MARIA JOSEFA DE LANGE",jojomesinamd@gmail.com,murphydiagnosticcenter_mdmc@yahoo.com,4889996,43815,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2100,HS
14,13-1100-19-PIBS-R,NCR,MVR LABORATORY DIAGNOSTIC CENTER,"RM. 501 TRINITY BLDG., 636 T.M. KALAW ST. BRGY. 666 ERMITA,MANILA ",MANILA CITY,09172555148 / 09473831702 / 09178400261 ,"AXIBAL, MACIMO JR BOSQUE",axibalmdpatho@yahoo.com,mvr03_mab@yahoo.com,4858068,20/02/2020,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2101,HS
14,13-0186-20-PIBS-R,NCR,MY HEALTH CLINIC - ALABANG,"2ND LEVEL STYLE BOULEVARD, FESTIVAL MALL ALABANG, MUNTINLUPA CITY ",MUNTINLUPA CITY,0956-079-2157/ (02) 8-836-9057,"CASTRO, BU CUBE",mhalabang@singaporediagnostics.com,mhalaban@singaporediagnostics.com,4884777,44021,2,2,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2102,HS
14,13-0187-20-PIBS-R,NCR,MY HEALTH CLINIC - MANILA,"3RD LEVEL ROBINSONS PLACE MANILA, PEDRO GIL WING, ERMITA, MANILA",MANILA CITY,09177024409/ (02) 8251-9172,"CASTRO, BU CUBE",legalmed@yahoo.com,mhermita.dtl@gmail.com,4884779,43822,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2103,HS
14,13-0188-20-PIBS-R,NCR,MY HEALTH CLINIC - SM NORTH,"2ND LEVEL NORTHLINK BLDG. F, SM CITY NORTH EDSA, NORTH AVENUE, QUEZON CITY",QUEZON CITY,09175109250/ 441-41-06,"CASTRO, BU CUBE",mhnorthedsa@gmail.com,myhealthnorthedsa@gmail.com,4884780,43885,2,4,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,2104,A
14,13-0190-20-PIBS-R,NCR,MY HEALTH CLINIC- MANDALUYONG CITY,"UNIT 146 G/F SHANGRI-LA PLAZA EDSA COR SHAW BLVD., WACK-WACK GREENHILLS, MANDALUYONG CITY",MANDALUYONG CITY ,0917-5109322 / 8570-4325,"CASTRO, BU CUBE",legalmed@yahoo.com,myhealthshangrila17@gmail.com,4884776,43875,3,4,7,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,2105,A
14,13-0191-20-PFSS-R,NCR,MY HEALTH CLINIC- VENICE,"2-L B108B VENICE GRAND CANAL MALL, UPPER MCKINLEY RD, MCKINLEY HILL, BGC, TAGUIG CITY",TAGUIG CITY,09175109291/ 777-4725,"CASTRO, BU CUBE",myhealthvenice@gmail.com,myhealthvenice@gmail.com,4884778,43895,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2106,HS
14,13-0335-19-GIBS-R,NCR,NATIONAL CENTER FOR MENTAL HEALTH-DRUG TESTING LABORATORY,"NUEVE DE PEBRERO ST., BRGY. MAUWAY, MANDALUYONG CITY",MANDALUYONG CITY ,4777714,"CARMEN, RICHARDSON MONTIEL ",ncmh18dtl@yahoo.com ,ncmh18dtl@yahoo.com ,4833895,44055,1,0,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2107,E
14,13-0795-20-GIBS-R,NCR,NATIONAL CHILDREN'S HOSPITAL,"264 E. RODRIGUEZ SR. AVENUE, QUEZON CITY",QUEZON CITY,0942-342-2175/ 8724-0656-loc 216,"REYES, MA. LUISA FERNANDEZ",mfreyes81356@yahoo.com,nchqc.dtl@gmail.com,4892981,15/11/2019,0,1,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2108,E
14,13-0656-20-PIBS-R,NCR,NEW ERA DRUG TESTING CENTER,"NEW ERA GENERAL HOSPITAL, COMMONWEALTH AVENUE, NEW ERA, QUEZON CITY ",QUEZON CITY ,932-7387 Loc. 3602 ,"JACOBA, ARACELI PACIS ",apjpathology@gmail.com ,newera_laboratory@yahoo.com.ph ,4876458,43861,0,1,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2109,E
14,13-1453-20-PIBS-R,NCR,"NEW WORLD DIAGNOSTICS, INC - LAS PIÑAS BRANCH","GF IMPERIAL APPLIANCE PLAZA BLDG, ALABANG-ZAPOTE ROAD, TALON UNO, LAS PIÑAS CITY ",LAS PIÑAS CITY,9052696742,"MENDOZA, PAULO GIOVANNI",pgmedonzamd@hotmail.com,laspinas.lab@nwdi.com.ph,4919089,12/03/2020,3,4,7,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,2110,A
14,13-1289-20-PIBS-R,NCR,"NEW WORLD DIAGNOSTICS, INC. - D. TUAZON BRANCH","205 D. TUAZON STREET, BRGY. MAHARLIKA, QUEZON CITY ",QUEZON CITY,917530143,"MENDOZA, PAULO GIOVANNI",pgmedonzamd@hotmail.com,gretchen.catli@nwdi.com.ph,4919096,,0,0,0,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,2111,E
14,13-1080-19-PIBS-R,NCR,"NEW WORLD DIAGNOSTICS, INC. - MAKATI BRANCH","UNIT 104-105 CAMPUS RUEDA BLDG, URBAN AVE, BRGY. SAN LORENZO, MAKATI CITY  ",MAKATI CITY ,9273304529,"MENDOZA, PAULO GIOVANNI",pgmedonzamd@hotmail.com,makati.lab@nwdi.com.ph,4919091,01/07/2021,3,4,7,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,2112,A
14,13-1290-20-PIBS-R,NCR,"NEW WORLD DIAGNOSTICS, INC. - MALABON BRANCH","UNIT 101-102 MEZZANINE FLOOR, PANCO SQUARE BLDG., 67 MC ARTHUR, POTRERO, MALABON",MALABON CITY,9954857502,"MENDOZA, PAULO GIOVANNI",pgmedonzamd@hotmail.com,malabon.lab@nwdi.com.ph,4919092,,2,4,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,2113,A
14,13-1083-19-PIBS-R,NCR,"NEW WORLD DIAGNOSTICS, INC. - MIRASOL BRANCH","854 MIRASOL BUILDING,TAFT AVENUE CORNER APACIBLE, PACO, MANILA ",MANILA CITY,87908818,"MENDOZA, PAULO GIOVANNI",pgmedonzamd@hotmail.com,mirasol.lab@nwdi.com.ph,4919088,09/07/2020,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2114,HS
14,13-1456-20-PIBS-R,NCR,"NEW WORLD DIAGNOSTICS, INC. - ONGPIN BRANCH","UNIT M4-M8, MEZZANINE FLR., STRATA GOLD CONDOMINIUM BLDG., 738 ONGPIN STREET, BINONDO, MANILA ",MANILA CITY,2514434/2514433,"MENDOZA, PAULO GIOVANNI",pgmedonzamd@hotmail.com,,4919094,20/02/2020,2,1,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,2115,HS
14,13-1288-20-PIBS-R,NCR,"NEW WORLD DIAGNOSTICS, INC. - PCS BRANCH","992 G/F PCS BUILDING, EDSA, QUEZON CITY",QUEZON CITY,02 790-8847,"MENDOZA, PAULO GIOVANNI",pgmedonzamd@hotmail.com,,4919093,,2,4,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,2116,A
