NUMBER,ACCREDITATION NUMBER,REGION,NAME OF FACILITY,ADDRESS (Street/Barangay),TOWN/CITY,CONTACT NO.,HOL NAME (Head Of Laboratory),EMAIL,LABORATORY EMAIL,O.R. Number,"INCORRECT
METH","INCORRECT
THC","INCORRECT 
TOTAL","RESULT: 
WITH OR WITHOUT CONCERN",RESULT: REMARKS,"REMARKS:
PASSED / FAILED",SCORE,CERTIFICATE NO. ,
12,11-XXXX-XX-XXXX-X,11,HYATT DIAGNOSTIC SYSTEM INC.,"2ND FLOOR JALTAN BUILDING CM RECTO, DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,09228931002; 0822867569,"JOHN PATRICK C. PADILLA, MD",hyattdiagnostic@gmail.com,hyattdiagnostic@gmail.com,5013987,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-111224,A
12,11-XXXX-XX-XXXX-X,11,JJB MEIDCAL DIAGNOSTIC,"G/F FICCO BLDG., PINUYAK ROAD MARANDING, LALA CITY, LANAO DEL NORTE",LANAO DEL NORTE,9478444876,"RASHIDAH A. GURO, MD",jjbdiagnostics@gmail.com,jjbdiagnostics@gmail.com,5045388,4,0,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111225,HS
12,11-XXXX-XX-XXXX-X,11,LYCON DIAGNOSTIC CENTER,"G/F ESPINO BLDG. J.P. LAUREL AVE. BAJADA DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,(082)-299-1880/09206353932,"ALEJANDRO L. DOMINGO, MD",lycondx@gmail.com,lycondx@gmail.com,5053099,4,2,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-111226,A
12,11-XXXX-XX-XXXX-X,11,LYCON DIAGNOSTIC CENTER,DOOR NO. 2 18 AGUIRRE BLDG. RAMON MAGSAYSAY ST. CALINAN DAVAO CITY,DAVAO DEL SUR,(082)272-4286/09206353932,"ALEJANDRO L. DOMINGO, MD",lycondx2@gmail.com,lycondx2@gmail.com,5053101,2,2,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111227,HS
12,11-1097-20-PIBS-R,11,MAHOGANY MEDICAL & PHARMACEUTICAL SUPPLIES INC ,"DOOR I DABON BLDG. AURORA ST. SAN JOSE BESIDE LTO OFFICE DIGOS CITY, DAVAO DEL SUR",DAVAO DEL SUR ,9493761905,"ONG, LEONCIO UY ",rosaliepilapil2@gmail.com ,rosaliepilapil2@gmail.com ,5073230,1,3,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111228,HS
12,11-0713-21-PFSS-R,11,MATI MEDICAL CLINIC AND DIAGNOSTIC CENTER,"NONA YU BLDG. PUROK PARAMIN, BRGY MATIAO, MATY CITY, DAVAO ORIENTAL",DAVAO ORIENTAL,09566912258; 3883302; 09258892121,"OSCAR P. GRAGEDA, MD",mmsdcmatic@gmailcom,mmsdcmatic@gmailcom,5008418,2,3,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111229,HS
12,11-1277-22-PIBS-R,11,MEDISENSE LABORATORY CENTER INC,"2ND AND 3RD FLOOR DAKUDAO AND SONS BLDG. SAN PEDRO ST COR ANDA EXT, DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,9274130329,"JOHN PATRICK C. PADILLA, MD",msldavao.oic@gmail.com,msldavao.oic@gmail.com,5025909,2,4,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-111230,A
12,11-0568-21-PFSS-R,11,MKC DRUG TEST LABORATORY,"PUROK MAGSANOC, CAPITOL AVE., MANKILAM, TAGUM CITY, DAVAO DEL NORTE",DAVAO DEL NORTE,09187593150; 2160021,"ALEJANDRO L. DOMINGO, MD",pearl_mkc@yahoo.com,pearl_mkc@yahoo.com,5006968,1,2,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111231,HS
12,11-XXXX-XX-XXXX-X,11,"NEW WORLD DIAGNOSTICS, INC. ","584 E. QUIRINO AVENUE, POBLACION 6-A, INFRONT OF FELCRIS CENTRALE, DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,09177991818/221-6916/ 09984751419,"MA. THERESA FEDOL, MD, DPSP",davao@nwdi.com.ph,davao@nwdi.com.ph,5072168,2,5,7,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-111232,A
12,11-0388-21-PFSS-R,11,NOEL SJ. LARANTA MAHOGANY DRUG TESTING CENTER,"A PICHON ST., BRGY.39-D, POBLACION, DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,9331481413,"JOUVENAL C.  DELGADO, MD",mahoganydavao3852@gmail.com,mahoganydavao3852@gmail.com,4964598,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-111233,E
12,11-0993-21-PIBS-R,11,ONPOINT8 LABORATORIES INC.,"DOOR 2 J. LIM BUILDING KM. 6 DIVERSION RD. BUHANGIN DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,9190734487,"OSCAR P. GRAGEDA, MD","onpoint8laboratories.inc@gmail,com","onpoint8laboratories.inc@gmail,com",5022961,2,3,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111234,HS
12,11-0292-19-PIBS-R,11,PBA PHARMACY MEDICAL CLINIC & DRUG TEST LABORATORY,"G/F PBA BLDG., RIZAL ST. MAGUGPO POBLACION, TAGUM CITY, DAVAO DEL NORTE",DAVAO DEL NORTE,09169996334; (084)3083748,"BERNARDO S. ANG MD, FPCS, MAHA",pbpharmacy2013@yahoo.com,pbpharmacy2013@yahoo.com,5009600,2,3,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111235,HS
12,11-0358-20-PIBS-R,11,PHILIPPINE NIKKEI JIN KAI POLYCLINIC & DIAGNOSTIC CENTER INC,"ANGLIONTO AVE,LANANG, DAVAO CITY",DAVAO DEL SUR,09322386072; 0823338074,"MARLON M. MARAMION, MD",pnjkpolyclinic2009@gmail.com,pnjkpolyclinic2009@gmail.com,5012179,2,5,7,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-111236,A
12,11-0592-19-PIBS-R,11,POLYCLINIC DAVAO INCORPORATED,"SANTIAGO ARTIAGA CORNER AURORA QUEZON ST. BARANGAY 36-D, DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,822227622,"OSCAR P. GRAGEDA, MD",polyclinicdvoinc_08@yahoo.com,polyclinicdvoinc_08@yahoo.com,5013806,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111237,HS
12,11-0995-21-PFSS-R,11,RIVERA MEDICAL CENTER INC,"7302 SAN FRANCISCO, PANABO, DAVAO DEL NORTE",DAVAO DEL NORTE,9177107032,"OSCAR P. GRAGEDA, MD",rmci_lab@yahoo.com,rmci_lab@yahoo.com,5026243,2,4,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-111238,A
12,11-0718-21-PIBS-R,11,SAN PEDRO HOSPITAL OF DAVAO CITY INC. DRUG TESTING LABORATORY,"SAN PEDRO HOSPITAL OF DAVAO CITY C. GUZMAN ST., BRGY 14-B, DAVAO DEL SUR",DAVAO DEL SUR,822226100,"OSCAR P. GRAGEDA, MD",sanpedrohispital@yahoo.com,sanpedrohispital@yahoo.com,5016056,2,5,7,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-111239,A
12,11-1311-19-PFSS-I,11,SAN ROQUE RETROUVAILLE CENTER,"DOOR 8, ARAFOL BUILDING, MARGARITA VILL., CAPITOL ROAD, TAGUM CITY, DAVAO DEL NORTE",DAVAO DEL NORTE,09262039565; 0842164796,"EUGENIA S. HINGPIT, MD, MCH",srdtc_mankilam@yahoo.com,srdtc_mankilam@yahoo.com,5013994,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111240,HS
12,11-0969-22-PFSS-R,11,"SINGAPORE MEDICAL LABORATORIES, INC.","2F ML2 BLDG., 26 SOBRECAREY ST, BO OBRERO, DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,09177101170; 0822334291,"JOHN PATRICK C. PADILLA, MD",corelabdavao@singaporediagnostic.com,corelabdavao@singaporediagnostic.com,5015061,3,5,8,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-111241,A
12,11-0593-19-GIBS-R,11,SOLID FOUR DRUG TESTING CENTER,"DOOR 4 PIATOS BLDG. PICHON ST., BRGY. 1-A (POB.), DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,823276232,"JOUVENAL C. DELGADO, MD",solidfour@yahoo.com,solidfour@yahoo.com,5016436,1,2,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111242,HS
12,11-0508-21-PIBS-R,11,SOUTH MINDANAO DRUG TEST CENTER,"DOOR 9, 2ND FLOOR TOURISM BLDG., MAGSAYSAY PARK, BRGY 27, DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,09917062963/082-225-1835,FLORANNE MARGARET LAM VERGARA,,,5070350,2,4,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-111243,A
12,11-1513-22-PIBS-R,11,SOUTHERN PHILIPPINES MEDICAL CENTER,"HSSC BLG., DRUG TESTING SECTUM SPMC COMPOUND JP LAUREL, DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,9156723305,"MARLON M. MARAMION, MD",spmcdrugtesting@gmail.com,spmcdrugtesting@gmail.com,5027870,3,5,8,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-111244,A
12,11-0634-20-PIBS-R,11,ST. HYACINTH DIAGNOSTIC LABORATORY,"582-B LIM BLDG., QUIRINO AVE., DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,09228867281; 3050090; 09209458011,"FLORANNE MARGARET L. VERGARA, MD",sthyacinthdiagnosticlab@gmail.com,sthyacinthdiagnosticlab@gmail.com,5013489,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111245,HS
12,11-1016-22-PIBS-R,11,SUREHEALTH MANAGEMENT DIAGNOSTIC CENTER CO,DOOR I DIOKNO BLDG. GEMPESACO ST. DAVAO CITY ,DAVAO ,9336126787,ALEJANDRO L. DOMINGO JR,surehealthdavao@gmail.com,surehealthdavao@gmail.com,5073246,3,3,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-111246,A
12,11-1485-22-PIBS-R,11,TADECO HOSPITAL,"PUROK 18 BRGY AO FLORENDO, PANABO CITY, DAVAO DEL NORTE",DAVAO DEL NORTE,9201193955,"OSCAR P. GRAGEDA, MD",tdchlab21@gmail.com,tdchlab21@gmail.com,5031291,2,4,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-111247,A
12,11-1312-21-PIBS-R,11,TORIL DIAGNOSTIC LABORATORY,"DOOR 4 SAAVEDRA BUILDING, AGTON STREET, TORIL, DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,09177183662/(082)291-0090/09177183662/09209458011,"FLORANNE MARGARET LAM VERGARA, MD",michelledonayre2@gmail.com,michelledonayre2@gmail.com,5071674,4,1,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111248,HS
12,11-1032-22-PIBS-R,11,UIC CLINICAL LABORATORY,"BONIFACIO ST. BARANGAY 35-D POBLACION DISTRICT, DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,09209510796/09255001953/082-2271573 LOC. 225/227,"LEONCIO UY ONG, MD, FPSP, CP",ulcclinicallaboratory@gmail.com,ulcclinicallaboratory@gmail.com,5054586,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111249,HS
12,11-1031-22-PIBS-R,11,UM MEDICAL AND MULTITEST DIAGNOSTIC CENTER INC,"CAYETANO BANGOY STREET, DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,222-8066,"JOHN PATRICK C. PADILLA, MD",ummultitestlab@yahoo.com,ummultitestlab@yahoo.com,5019022,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-111250,A
12,11-0161-21-PIBS-R,11,VITALAB REDMARK CORPORATION (BRANCH 1) ,"DOOR 1 ALBAY BLDG. MCARTHUR HIGHWAY, DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,9985445932,"EDMUNDO VISITACION, MD","vitalabmatina@gmail,com","vitalabmatina@gmail,com",5048424,1,4,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111251,HS
12,11-0744-21-PFSS-R,11,VITALAB REDMARK CORPORATION (MAIN) ,"DOOR 2 AND 3 MAGRICOM BLDG. KM 5 BAJADA, DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,9985445932,"EDMUNDO VISITACION, MD",edpatho@yahoo.com,edpatho@yahoo.com,5048425,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111252,HS
13,12-0983-22-PIBS-R,12,VITAMER MEDICAL LABORATORY,"SAMPAGUITA ST. MINTAL, DAVAO CITY, DAVAO DEL SUR",DAVAO DEL SUR,09171360317; 0822995756,"ALEJANDRO L. DOMINGO, MD",mld0328@yahoo.com,mld0328@yahoo.com,5012331,3,5,8,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-111253,A
13,12-0720-21-PFSS-R,12,WATCH DRUG TESTING AND DIAGNOSTIC CENTER,"2ND FLOOR CHUA BLDG., OSMEÑA ST. MAGUGPO POBLACION, TAGUTU CITY, DAVAO DEL NORTE",DAVAO DEL NORTE,09269491235; 09209529948,"ALEJANDRO L. DOMINGO, MD",junet_reloj@yahoo.com,junet_reloj@yahoo.com,5012423,1,4,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-111254,HS
13,12-1130-21-GIBS-R,12,ALLAH VALLEY MEDICAL SPECIALISTS CENTER INC. HOSPITAL,"ZONE 3, PUROK VILLEGAS, GENSAN DRIVE, CITY OF KORONADAL, SOUTH COTABATO",SOUTH COTABATO,09202873406/09209137727/(083)2283550 LOC. 1046,NENA SALCEDO LINGAYON,m_hannyz@yahoo.com,m_hannyz@yahoo.com,5073247,0,4,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121255,HS
13,12-0985-22-PIBS-R,12,BIOTECH DRUG TEST AND NEURO CENTER,"42 BONIFACIO TACURONG CITY, SULTAN KUDARAT ",SULTAN KUDARAT,9174490218,"VITA B. GASATAYA, MD",vitz_gasataya@yahoo.com,vitz_gasataya@yahoo.com,5019021,2,1,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121256,HS
13,12-1177-21-PIBS-R,12,COTABATO REGIONAL AND MEDICAL CENTER,"COTABATO REGIONAL AND MEDICAL CENTER, SINSUAT AVENUE ROSARIO HEIGHTS 10, COTABATO CITY",COTABATO,09770231966; (064) 4212341 LOC. 142,"NENA S. LINGAYON, MD, FPSP, MD",patholabcrmc@gmail.com,patholabcrmc@gmail.com,5008991,1,4,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121257,HS
13,12-1472-21-PFSS-R,12,"DAVAO SPECIALISTS CLINIC AND DIAGNOSTIC LABORATORY, INC.","2/F MARQUEZ BLDG. DON RUFINO ALONZO STREET COR. DON ROMAN VILO ST (AT THE BACK OF OLD CITY HALL), COTABATO CITY",COTABATO,0955-794-5040/(064)5572204/,ALEJANDRO JR. L. DOMINGO,scdlcotabatolab@gmail.com,scdlcotabatolab@gmail.com,5073306,2,4,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-121258,A
13,12-0391-21-PIBS-R,12,DR. ARTURO P. PINGOY MEDICAL CENTER,"GENERAL SANTOS DRIVE, ZONE 4, KORONADAL CITY, SOUTH COTABATO",SOUTH COTABATO,09992261393; 0832282202 LOC. 133; 09228796951,"EDWIN ALCONEL, MD",dchi_dti@yahoo.com,dchi_dti@yahoo.com,5013630,2,3,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121259,HS
13,12-1524-21-PIBS-R,12,ER DIAGNOSTIC CENTER,"2F JMP 1 BLDG., SOUTH OSMEÑA CORNER CHAMAGA ST, GENERAL SANTOS CITY, SOUTH COTABATO",SOUTH COTABATO,0920979-4912,"EDWIN ALCONEL, MD",erdiagnosticcenter@gmail.com,erdiagnosticcenter@gmail.com,5042226,2,2,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121260,HS
13,12-0721-21-PIBS-R,12,GENERAL SANTOS DOCTORS HOSPITAL,"NATIONAL HIGHWAY, BRGY. LAGAO, GENERAL SANTOS CITY, SOUTH COTABATO",SOUTH COTABATO,9338162793,"OSCAR GRAGEDA, MD",gsdhoffice@gmail.com,gsdhoffice@gmail.com,5025908,2,4,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-121261,A
13,12-0746-21-PIBS-R,12,HEALTH HUB LABORATORY AND MEDICAL CLINIC,"GF MATINONG BLDG. ALLAH VALLEY DRIVE POBLACION LIBERTAD SURALLAH CITY, SOUTH COTABATO",SOUTH COTABATO,09666928078; 083553792,"VITA B. GASATAYA, MD",chalaboratory198@gmail.com,chalaboratory198@gmail.com,5013629,3,3,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-121262,A
13,12-522-20-PIBS-R,12,"HEALTHCARE DIAGNOSTIC LAB., INC.","DON ROMAN VILO ST. COTABATO CITY POB., 6, COTABATO CITY, MAGUINDANAO",MAGUINDANAO,09177708343; 0644218322; 09209137727,"NENA S. LINGAYON, MD, FPSP",healthcarediagnsticlab@yahoo.com,healthcarediagnsticlab@yahoo.com,5012198,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-121263,E
13,12-1733-21-PIBS-R,12,HOWARD HUBBARD MEMORIAL HOSPITAL,"BRGY. CANNERY, POLOMOLOK CITY, SOUTH COTABATO",SOUTH COTABATO,09475300988/(083) 500-2183/09912012821,EDWIN CACATIAN ALCONCEL,chealminaza@ymail.com,chealminaza@ymail.com,5067627,2,5,7,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-121264,A
13,12-XXXX-XX-XXXX-X,12,HUMAN INDEX DIAGNOSTIC AND WELLNESS SOLUTIONS,"RGH BUILDING, JOSE CATOLICO AVENUE, BRGY LAGAO, GENERAL SANTOS CITY, SOUTH COTABATO",SOUTH COTABATO,09177018515; 0822211088,"OSCAR GRAGEDA, MD",oscargrageda@yahoo.com,oscargrageda@yahoo.com,5013492,2,3,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121265,HS
13,12-0602-19-PFSS-R,12,HYATT DIAGNOSTIC SYSTEM INC.,"GROUND FOOR HYATT BUILDING, CAMIAS J. CRISOLOGO ST. BRGY DADIANGAS EAST, GENERAL SANTOS CITY, SOUTH COTABATO",SOUTH COTABATO,9228931002,"NENA S. LINGAYON, MD, FPSP",hyattdiagnostic@gmail.com,hyattdiagnostic@gmail.com,5025904,2,5,7,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-121266,A
13,12-0538-21-PFSS-R,12,IMMACULATE DRUG TESTING,"TAN'S BLDG KAYAGA KABAGAN CITY, COTABATO",COTABATO,9631030242,"ARTURO N. ANULAO, MD",artanulao@gmail.com,artanulao@gmail.com,5013196,2,2,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121267,HS
13,12-0836-21-PFSS-R,12,JCD HI PRECISION BIO-LAB GENERAL SANTOS,"#049 RITZ TOWNHOUSE SOUTH OSMEÑA ST., GENERAL SANTOS CITY, SOUTH COTABATO",SOUTH COTABATO,09228518555; 0835535388,"KENNETH C. CRISOSTOMO, MD",gllim_05@yahho.com,gllim_05@yahho.com,5013986,2,3,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121268,HS
13,12-0604-19-PFSS-R,12,JCD HI-PRECISION BIO LAB,"GIRL SCOUT BUILDING, JAYCEE ATENUA ZONE 1, KORONADAL CITY, SOUTH COTABATO",SOUTH COTABATO,09228518555; 0835200054,"KENNETH C. CRISOSTOMO, MD",gllim_05@yahho.com,gllim_05@yahho.com,5014032,2,2,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121269,HS
13,12-0611-20-PFSS-R,12,JGR DRUG TESTING CENTER AND MEDICAL CLINIC,"ROBINSONS PLACE J. CATOLICO SR. AVE., GENERAL SANTOS CITY, SOUTH COTABATO",SOUTH COTABATO,09205666786; 0838784667; 09209137727,"NENA S. LINGAYON, MD, FPSP",jgrrobinsonjggc@yahoo.com,jgrrobinsonjggc@yahoo.com,5016047,3,2,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121270,HS
13,12-0747-21-GFSS-R,12,JM DRUG TESTING CENTER,"JP LAUREL ST. LIBERTAD SURALLAH CITY, SOUTH COTABATO",SOUTH COTABATO,9513149805,"NENA S. LINGAYON, MD, FPSP",jelancebriy@yahoo.com,jelancebriy@yahoo.com,5036201,1,4,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121271,HS
13,12-1413-21-PFSS-R,12,JRG DRUG TESTING CENTER AND MEDICAL CLINIC,"2F/ GAISANO GRAND KORONADAL, GENSAN DRIVE KORONADAL CITY, SOUTH COTABATO",SOUTH COTABATO,9499929365,"NENA S. LINGAYON, MD ",jrggaisano.jggc@gmail.com,jrggaisano.jggc@gmail.com,5071677,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-121272,E
13,12-1176-21-PIBS-R,12,KIDAPAWAN CITY DRUG TESTING LABORATORY,"KIDAPAWAN CITY HEALTH OFFICE, QUEZON BLVD., POBLACION, KIDAPAWAN CITY, COTABATO",COTABATO,09153523020; 09706971146; 0645771377; 09209137727,"NENA S. LINGAYON, MD, FPSP",sg93rmt@gmail.com,sg93rmt@gmail.com,5013194,2,2,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121273,HS
13,12-1710-21-PIBS-I,12,M/S DRUG TESTING CENTER,"ASPILLA BLDG., QUIRINO DRIVE KIDAPAWAN CITY, NORTH COTABATO",NORTH COTABATO,9162937307,"ABRAHAM LEDESMA, MD",brahmii7@yahoo.com,brahmii7@yahoo.com,5036204,2,4,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-121274,A
13,12-0997-21-PFSS-R,12,"NOTRE DAME OF MARBEL UNIVERSITY, INC","NOMU COMPLEX, ALUNAN AVENUE, BRGY ZONE III, KORONADAL CITY, SOUTH COTABATO",SOUTH COTABATO,228-2218 LOC. 129,"EDWIN ALCONEL, MD",ndmuctdl@gmail.com,ndmuctdl@gmail.com,5027880,2,2,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121275,HS
13,12-0957-20-PIBS-R,12,ONPOINT 8 LABORATORIES INC,"DOOR 7 & 8 GROUND FLOOR SG BUILDING, NARANGITA ST. BARANGAY DADIANGAS, GENERAL SANTOS CITY, SOUTH COTABATO",SOUTH COTABATO,9216043324,"OSCAR GRAGEDA, MD",sdtlgensan.onpoint8lab@gmail.com,sdtlgensan.onpoint8lab@gmail.com,5022963,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-121276,A
13,12-1602-20-GIBS-R,12,SAN ROQUE RETROUVAILLE CENTER,"GSP BLDG. BONIFACIO ST. ZONE IV, KORONADAL CITY, SOUTH COTABATO",SOUTH COTABATO,09989563144; 0838251707; 09177269214,"VITA B. GASATAYA, MD",jnatamayo14@yahoo.com,jnatamayo14@yahoo.com,5013488,2,1,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121277,HS
13,12-XXXX-XX-XXXX-X,12,SOCSARGEN COUNTY HOSPITAL DRUG TESTING LABORATORY,"BULA-LAGAO RD. COR L. ARRADAZA ST., GENERAL SANTOS CITY, SOUTH COTABATO",SOUTH COTABATO,09514817393; 08255338906,"KENNETH C. CRISOSTOMO, MD",sch_laboratory@yahoo.com,sch_laboratory@yahoo.com,5016024,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-121278,A
13,12-1158-21-PIBS-R,12,SOUTH COTABATO PROVINCIAL HOSPITAL,"AGUINALDO ST., ZONE III, KORONADAL CITY, SOUTH COTABATO",SOUTH COTABATO,09177269214; 0832283206,"VITA B. GASATAYA, MD",vitz_md@yahoo.com,vitz_md@yahoo.com,5012177,4,0,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121279,HS
13,12-0366-20-PIBS-R,12,SPECIALISTS CLINIC & DIAGNOSTIC LABORATORY,"MARTIN BUILDING, SANTO NIÑO STREET, BRGY. POBLACION 6, MIDSAYAP, NORTH COTABATO",NORTH COTABATO,09468672755/(064)521-0792/09310941724,"ALEJANDRO JR. LOPEZ DOMINGO, MD",scdl_08@yahoo.com,scdl_08@yahoo.com,5075934,2,5,7,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-121280,A
13,12-1015-22-PIBS-R,12,SPECIALISTS CLINIC AND DIAGNOSTIC LABORATORY ,"G/F TUDUTA BLDG. JOSE CATOLICO SR. AVENUE , BRGY. LAGAO (BESIDES LWC CYCLE), GENERAL SANTOS CITY, SOUTH COTABATO",SOUTH COTABATO,9094033240,"ALEJANDRO L. DOMINGO, MD ",scdlgensan0614@yahoo.com ,scdlgensan0614@yahoo.com ,5073238,2,3,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121281,HS
13,12-1306-20-GIBS-R,12,ST. ELIZABETH HOSPITAL INC.,"NATIONAL HIGHWAY CORNER SANTIAGO BLVD. LAGAO, SOUTH COTABATO",SOUTH COTABATO,5523162 loc. 114; 09329626077; 09228675365,"KENNETH C. CRISOSTOMO, MD",laboratory@sehi.ph,laboratory@sehi.ph,5006961,2,1,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121282,HS
13,12-1010-22-PIBS-R,12,ST. HYACINTH DIAGNOSTIC LABORATORY,"LINDRI BLDG., BLOCK 1, MARAÑON VILLAGE, BRGY. ZONE III, KORONADAL CITY, SOUTH COTABATO",SOUTH COTABATO,(083)310-6261/09177183662/09209458011,"VITA B. GASATAYA, MD, FPSP",shdlmarbelbranch@gmail.com,shdlmarbelbranch@gmail.com,5071676,0,3,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121283,HS
15,14-XXXX-XX-XXXX-X,14,TUPI RHU DRUG TESTING LABORATORY,"PUROK 8, POBLACION, TUPI, SOUTH COTABATO",SOUTH COTABATO,9832262827,"VITA B. GASATAYA, MD",tupidtlc@yahoo.com,tupidtlc@yahoo.com,5019444,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-121284,HS
15,14-XXXX-XX-XXXX-X,14,VITALAB HEALTHCARE INC,"UNIT 5,6 & 7 VALLEY HIGH BLDG. NATIONAL HIGHWAY, CITY HEIGHTS, GENERAL SANTOS CITY (DADIANGAS), SOUTH COTABATO",SARANGANI PROVINCE,9177171994,"EDWIN ALCONEL, MD",vitalab_healthcare@yahoo.com,vitalab_healthcare@yahoo.com,5048422,3,5,8,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-121285,A
